,users,bookmarks,county,state,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,dabetis,obese
451,3,374,Garrett,Maryland,305.7860962566845,138457.2192513369,42.0855614973262,2428.8770053475932,442.43850267379685,31714.4385026738,15380.213903743315,11143.048128342243,12611.497326203207,4,2
452,1,1,Garvin,Oklahoma,27.0,2000.0,0.0,800.0,1311.0,6700.0,200.0,400.0,5200.0,4,2
453,1,44,Gasconade,Missouri,341.4318181818182,161795.45454545456,73.04545454545453,2025.0,436.20454545454544,31111.363636363636,17965.909090909092,13243.181818181818,15722.727272727272,3,2
454,15,597,Gaston,North Carolina,309.9849246231156,146710.21775544385,57.13400335008376,2117.922948073702,569.8793969849245,28193.96984924623,16301.675041876048,13130.48576214405,11735.17587939698,3,2
455,1,73,Gates,North Carolina,357.4246575342466,182876.7123287671,78.01369863013699,2412.3287671232874,454.3424657534247,30515.068493150684,20319.178082191786,13886.301369863015,13093.150684931508,4,3
456,2,3,Geary,Kansas,611.0,335000.0,150.33333333333334,1633.333333333333,976.0,31200.0,37200.0,36733.333333333336,6200.0,3,2
457,6,121,Geauga,Ohio,323.2314049586777,164256.19834710742,60.958677685950406,2198.347107438017,575.314049586777,27051.239669421488,18249.586776859505,13450.413223140496,10715.702479338845,3,2
458,2,156,Gem,Idaho,355.8012820512821,173576.9230769231,65.30769230769229,2007.692307692308,610.4807692307689,31871.794871794868,19278.846153846152,14168.58974358974,12408.974358974361,3,2
459,48,1280,Genesee,New York,339.5828125000001,161276.5625,67.64375000000003,2211.953125,624.0249999999995,30207.5,17918.046875,14690.78125,12381.71875,3,2
460,2,37,Geneva,Alabama,375.7027027027027,183648.64864864864,69.24324324324324,1645.945945945946,511.7027027027027,37264.86486486487,20400.0,11078.378378378378,19467.567567567563,4,3
461,2,16,George,Mississippi,445.1875,199250.0,110.0,2625.0,932.6875,30525.0,22156.25,29912.5,6587.5,3,3
462,3,29,Georgetown,South Carolina,401.86206896551727,218931.03448275858,87.17241379310344,1389.655172413793,679.5862068965517,26034.48275862069,24320.689655172413,19682.758620689656,9189.655172413792,4,3
463,2,15,Gibson,Tennessee,354.5333333333333,163066.66666666663,48.33333333333334,3220.0,824.4,30460.0,18120.0,17406.666666666668,8673.333333333332,4,3
464,1,42,Gila,Arizona,394.57142857142856,196333.33333333328,54.57142857142857,2283.333333333333,673.9047619047619,36371.42857142857,21809.52380952381,14804.761904761905,18621.42857142857,4,2
465,2,13,Gilchrist,Florida,384.07692307692315,193923.0769230769,50.615384615384606,2453.846153846154,1216.8461538461538,33784.61538461538,21546.153846153848,15169.23076923077,18546.153846153848,3,2
466,1,18,Giles,Virginia,361.72222222222223,152277.77777777778,54.444444444444436,4372.222222222223,545.7777777777778,31411.111111111113,16922.222222222223,21444.44444444444,3305.555555555556,4,2
467,3,10,Gillespie,Texas,391.8,195400.0,99.8,2140.0,769.4,24160.0,21720.0,24860.0,7050.0,3,2
468,1,92,Gilliam,Oregon,318.32608695652175,148826.08695652173,45.7391304347826,1915.2173913043482,518.1521739130434,32475.0,16532.608695652172,10921.73913043478,13876.086956521736,3,2
469,3,96,Gilmer,West Virginia,290.02083333333337,134177.08333333337,50.98958333333334,1787.5,470.89583333333337,30394.79166666667,14908.333333333332,8944.791666666666,14882.291666666664,4,3
470,1,4,Gilpin,Colorado,374.0,180000.0,79.5,1750.0,523.0,35250.0,20000.0,14400.0,17100.0,1,1
471,2,73,Gladwin,Michigan,386.32876712328766,185575.34246575343,86.87671232876713,2487.671232876713,744.6164383561643,27741.09589041096,20623.28767123288,21924.657534246573,8736.986301369863,4,2
472,30,1031,Gloucester,New Jersey,353.1328806983512,166305.52861299706,68.7672162948594,2438.3123181377305,699.6469447138702,29465.664403491748,18477.206595538315,17298.642095053354,10585.063045586809,3,2
473,5,84,Glynn,Georgia,306.07142857142856,137976.19047619047,57.89285714285714,2077.3809523809523,521.3690476190476,30234.523809523813,15328.571428571431,12509.52380952381,13797.619047619048,4,2
474,1,2,Gogebic,Michigan,204.5,99000.0,69.5,1350.0,281.0,24450.0,11050.0,4650.0,6200.0,3,2
475,1,13,Goliad,Texas,308.23076923076917,134230.76923076922,52.53846153846154,4361.538461538462,446.6923076923077,28507.692307692305,14915.384615384617,16261.53846153846,6338.461538461538,3,2
476,1,3,Gonzales,Texas,353.66666666666674,176000.0,135.0,1566.666666666667,488.66666666666674,9533.333333333334,19566.666666666668,33900.0,2466.6666666666665,3,2
477,1,24,Goochland,Virginia,350.16666666666663,168208.3333333333,49.83333333333333,1925.0,473.875,38350.0,18704.166666666664,8533.333333333332,21375.0,3,2
478,9,425,Goodhue,Minnesota,327.56235294117647,154545.88235294115,54.576470588235296,2080.2352941176473,447.46588235294126,31990.823529411766,17172.941176470584,12082.352941176467,15505.176470588234,2,2
479,2,52,Gordon,Georgia,306.07692307692315,118980.76923076922,57.115384615384606,3230.769230769231,580.9807692307693,29646.153846153848,13207.692307692305,17232.692307692305,8825.0,3,2
480,6,146,Grady,Georgia,375.35616438356163,183726.02739726024,73.0,2328.7671232876714,569.5890410958904,31337.671232876713,20415.068493150684,17104.109589041094,11002.054794520547,3,3
481,11,218,Grafton,New Hampshire,325.10550458715596,155513.76146788994,59.247706422018354,2496.330275229358,587.5963302752291,29759.63302752293,17284.403669724776,13425.229357798169,12181.19266055046,2,2
482,4,77,Graham,Arizona,323.2207792207792,140506.49350649348,54.662337662337656,3077.9220779220777,576.0779220779219,31281.818181818184,15616.883116883118,15355.844155844155,10170.129870129871,3,2
483,4,70,Grand,Utah,344.1571428571428,168300.0,61.471428571428575,2222.8571428571427,558.7857142857143,28014.285714285717,18692.85714285714,16780.0,10718.57142857143,3,2
484,11,558,Grand Forks,North Dakota,329.02150537634407,153741.93548387097,53.652329749103934,1964.3369175627247,496.58064516129036,31793.54838709677,17081.899641577056,12722.939068100359,14306.810035842293,2,2
485,1,1,Grand Isle,Vermont,106.0,57000.0,12.0,500.0,81.0,10600.0,6400.0,2500.0,6500.0,2,2
486,15,1473,Grand Traverse,Michigan,328.5329260013578,151974.2023082145,55.453496266123594,2121.9959266802434,520.4202308214528,31962.3217922607,16885.064494229464,12804.887983706722,13834.487440597419,3,2
487,21,289,Grant,Washington,330.4705882352941,158896.19377162628,67.66782006920417,1947.0588235294117,573.0449826989619,28882.006920415228,17650.519031141866,14553.287197231832,11773.010380622834,2,2
488,5,56,Granville,North Carolina,403.96428571428567,198250.0,81.42857142857143,2700.0,588.6071428571429,32667.857142857138,22025.0,18728.571428571428,10491.07142857143,4,3
489,1,9,Gratiot,Michigan,311.5555555555556,105777.77777777777,61.444444444444436,955.5555555555555,295.6666666666667,39011.11111111112,11744.444444444443,12577.777777777776,25677.777777777777,3,3
490,3,234,Graves,Kentucky,411.9700854700855,200405.98290598288,77.13247863247864,2591.4529914529912,721.9444444444445,32554.273504273508,22265.384615384613,20409.401709401707,10361.965811965812,4,3
491,10,187,Grays Harbor,Washington,337.87700534759364,157957.2192513369,61.37433155080215,2027.272727272727,774.3850267379681,30618.716577540108,17544.385026737968,14733.689839572193,12523.529411764706,4,3
492,5,24,Grayson,Texas,315.2083333333333,165208.33333333337,68.91666666666667,1550.0,527.9583333333334,18370.833333333336,18345.83333333333,19170.83333333333,11637.5,4,2
493,5,93,Green,Wisconsin,309.15053763440864,134236.55913978495,50.46236559139785,2748.387096774194,464.483870967742,29359.13978494624,14916.129032258066,15418.279569892473,11533.333333333336,2,2
494,2,8,Greenbrier,West Virginia,409.375,187250.0,94.75,2925.0,704.75,29837.5,20800.0,25487.5,4275.0,4,2
495,87,3583,Greene,Indiana,337.1582472788168,161353.3351939716,63.92269048283562,2393.636617359755,576.2818866871337,29511.526653642206,17927.379291096862,14894.222718392422,11702.539771141504,3,2
496,1,5,Greenlee,Arizona,309.0,222000.0,52.8,1080.0,518.4,8740.0,24680.0,13480.0,2040.0,3,3
497,4,120,Greenup,Kentucky,380.525,173583.3333333333,83.7333333333333,2690.833333333333,587.425,32015.833333333336,19290.833333333336,19760.0,8937.5,5,3
498,54,1022,Greenville,South Carolina,334.8385518590997,156716.2426614481,62.0499021526419,2193.9334637964766,516.1487279843445,31427.201565557723,17410.763209393346,13557.240704500971,13819.275929549894,3,2
499,1,1,Greenwood,South Carolina,366.0,62000.0,64.0,900.0,237.0,67600.0,6900.0,8800.0,22600.0,4,3
500,1,9,Greer,Oklahoma,360.88888888888886,160777.77777777778,73.55555555555556,1477.7777777777776,536.0,38922.22222222222,17866.666666666668,12288.888888888889,22766.66666666667,3,2
501,7,203,Gregg,Texas,346.256157635468,169137.93103448275,71.41871921182265,2074.87684729064,572.6551724137931,28974.876847290645,18789.655172413797,15495.566502463054,10835.960591133004,3,2
502,1,87,Gregory,South Dakota,313.08045977011494,142000.0,45.14942528735632,1754.0229885057474,380.19540229885047,34596.55172413793,15775.862068965514,9458.620689655172,17085.05747126436,4,2
503,1,45,Grenada,Mississippi,384.2,218177.7777777778,79.95555555555556,1435.5555555555554,700.1111111111112,22642.222222222223,24242.222222222223,18902.222222222223,8606.666666666668,5,3
504,1,6,Griggs,North Dakota,229.0,101166.66666666669,36.83333333333333,1300.0,207.5,26566.66666666667,11250.0,6200.0,14733.333333333336,3,2
505,1,7,Grimes,Texas,423.28571428571433,188571.42857142855,73.14285714285714,2542.857142857143,543.4285714285714,47000.0,20942.85714285714,13571.428571428569,24071.42857142857,3,2
506,6,143,Grundy,Iowa,341.46853146853147,166489.51048951052,72.13286713286713,2002.0979020979016,563.2097902097903,29929.37062937063,18500.6993006993,14693.006993006993,12620.27972027972,4,2
507,8,428,Guadalupe,Texas,310.92523364485976,143053.738317757,51.95560747663552,1789.953271028037,492.79672897196264,31833.64485981308,15891.82242990654,10967.523364485984,14727.102803738315,3,2
508,2,9,Guernsey,Ohio,322.66666666666663,155444.44444444447,25.444444444444446,2100.0,481.33333333333337,35155.555555555555,17288.88888888889,7422.222222222223,19666.666666666668,4,2
509,48,1010,Guilford,North Carolina,341.2742574257425,161225.7425742575,66.68712871287129,2028.712871287129,705.9237623762372,29490.79207920793,17914.554455445537,15983.267326732668,12594.356435643562,3,2
510,1,22,Gunnison,Colorado,396.27272727272725,181318.18181818182,71.81818181818181,2754.5454545454545,761.0909090909091,36100.0,20140.90909090909,17913.636363636364,8159.090909090909,1,1
511,60,1969,Gwinnett,Georgia,349.9923819197562,166300.1523616049,66.11528694768923,2777.2473336719154,637.9487049263587,29630.21838496699,18477.145759268664,16752.869476891825,10031.335703402738,3,2
512,6,153,Habersham,Georgia,367.93464052287584,162333.3333333333,73.16339869281045,2530.065359477124,601.9607843137255,35517.64705882353,18032.67973856209,16577.124183006534,12762.091503267977,3,2
513,1,61,Hale,Texas,313.5573770491804,158180.32786885244,65.22950819672131,1629.5081967213114,534.4426229508197,24957.377049180326,17577.049180327867,14588.524590163934,11196.721311475409,3,2
514,13,152,Hall,Nebraska,308.6776315789473,139822.36842105267,50.80263157894736,2126.315789473684,504.6710526315789,30628.28947368421,15534.868421052626,12399.342105263157,12900.0,4,2
515,1,10,Hamblen,Tennessee,224.0,93200.0,30.6,1400.0,146.0,31140.0,10360.0,3120.0,19170.0,4,3
516,215,6204,Hamilton,Ohio,328.52143778207625,156148.61379754994,61.5148291424887,2319.3262411347505,584.9019987105087,29130.480335267584,17348.72662798194,14488.700838168928,11296.09929078011,3,2
517,33,763,Hampden,Massachusetts,323.83879423328966,154427.2608125819,60.98689384010487,2157.7981651376144,561.4980340760158,28074.836173001317,17158.715596330276,14899.21363040629,11247.051114023585,3,2
518,10,147,Hampshire,Massachusetts,369.5578231292517,179918.36734693876,58.605442176870746,3531.2925170068024,660.0816326530612,29589.115646258506,19985.714285714286,18499.31972789116,8312.244897959183,4,3
519,32,1273,Hancock,Mississippi,325.6535742340925,155399.05734485463,60.30871956009429,2148.389630793401,535.9819324430479,29992.301649646502,17267.2427336999,13286.959937156338,11876.590730557737,5,3
520,7,169,Hanover,Virginia,324.0473372781065,147473.3727810651,61.40236686390533,2064.4970414201184,506.36094674556216,30946.153846153848,16382.248520710058,13421.30177514793,13516.568047337276,3,2
521,1,7,Hardee,Florida,192.7142857142857,59857.142857142855,12.428571428571427,885.7142857142858,227.14285714285717,28300.0,6671.428571428572,2457.142857142857,14228.571428571431,4,3
522,23,452,Hardin,Ohio,333.0221238938053,159953.53982300888,63.926991150442454,2145.132743362832,598.6880530973452,29326.32743362832,17767.920353982296,14566.814159292038,10656.858407079642,3,2
523,1,4,Hardy,West Virginia,310.75,126000.0,37.0,3150.0,437.25,32650.0,14000.0,12100.0,10050.0,4,3
524,25,737,Harford,Maryland,314.3297150610583,150677.06919945724,57.82225237449118,2446.1329715061056,542.9687924016282,28300.407055630938,16740.29850746268,13366.078697421975,11218.453188602443,3,2
525,11,225,Harnett,North Carolina,380.59111111111116,184222.22222222228,74.47999999999998,2404.8888888888887,776.8711111111112,30416.44444444445,20463.55555555556,18962.666666666664,9616.0,3,3
526,1,1,Harper,Kansas,267.0,80000.0,0.0,10000.0,564.0,42000.0,8900.0,10000.0,4600.0,4,2
527,384,15159,Harris,Texas,339.94194867735297,161661.3892736986,67.0495415264859,2327.838247905531,600.9159575169858,29171.15904743057,17961.132000791582,15786.615212085251,11190.507289399036,3,2
528,41,1029,Harrison,West Virginia,336.43634596695824,157490.76773566572,64.95821185617103,2156.2682215743453,597.9446064139942,30275.413022351797,17496.404275996112,14998.445092322641,11387.366375121484,5,3
529,2,109,Hart,Kentucky,384.1559633027523,193302.752293578,73.07339449541284,2271.559633027523,631.2018348623852,32261.467889908254,21478.89908256881,16024.770642201831,14843.11926605505,4,3
530,55,1297,Hartford,Connecticut,357.1495759444873,170771.7810331534,71.40015420200464,2338.550501156514,630.3477255204317,28755.82112567463,18973.323053199696,18010.794140323826,10726.445643793364,2,2
531,6,64,Harvey,Kansas,373.3125,158718.75,60.046875,2490.625,637.421875,36128.125,17632.8125,17126.5625,9581.25,3,2
532,23,713,Hawaii,Hawaii,320.4642356241235,151158.48527349232,60.4179523141655,2585.4137447405333,562.0070126227208,28405.189340813482,16797.054698457217,14469.705469845718,10899.01823281907,2,2
533,2,38,Hawkins,Tennessee,418.5263157894737,189578.9473684211,73.15789473684211,3481.578947368421,873.3157894736843,35989.473684210534,21071.052631578947,21689.473684210527,7955.263157894738,5,3
534,25,652,Hays,Texas,320.3711656441717,149641.10429447854,63.68098159509206,2409.815950920245,581.6503067484663,27613.496932515336,16627.91411042945,15599.693251533745,10711.65644171779,2,2
535,9,267,Haywood,North Carolina,324.1086142322098,157014.98127340822,72.5243445692884,2439.700374531835,598.2284644194756,25816.85393258427,17445.692883895135,16061.048689138574,9256.179775280894,4,3
536,1,2,Hempstead,Arkansas,176.5,35000.0,37.5,50.0,531.5,25300.0,3900.0,10300.0,25100.0,4,3
537,17,1559,Henderson,North Carolina,354.59140474663263,172135.34316869784,64.14111610006414,2526.876202694035,609.719692110327,30846.504169339325,19124.310455420124,15526.427196921111,11988.261706221923,3,2
538,21,445,Hendricks,Indiana,349.66966292134833,162319.10112359544,64.19550561797752,2373.70786516854,603.1191011235957,31243.146067415728,18032.80898876405,16216.629213483147,11771.685393258424,3,2
539,1,53,Hendry,Florida,367.41509433962267,181018.86792452828,53.339622641509436,1981.132075471698,485.4905660377359,39775.471698113215,20111.320754716984,7990.566037735848,23484.905660377357,3,3
540,174,5828,Hennepin,Minnesota,338.84986273164037,162978.20864790658,61.98867536032942,2497.185998627316,570.8668496911461,29723.06108442003,18108.081674673987,14874.450926561429,11340.631434454363,2,2
541,3,30,Henrico,Virginia,314.33333333333337,147300.0,66.03333333333333,3303.333333333333,563.9,24790.0,16373.333333333332,18006.666666666668,8230.0,3,2
542,42,819,Henry,Illinois,350.14896214896226,165336.99633699632,65.42368742368743,2355.799755799755,612.6764346764348,31057.26495726493,18371.18437118437,15654.456654456653,12116.239316239318,4,2
543,2,29,Herkimer,New York,309.62068965517244,123586.20689655172,54.58620689655172,2113.7931034482763,733.4827586206897,30879.310344827583,13751.724137931034,16251.724137931034,13162.068965517243,3,2
