,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1616,765.0,0.0,0.5,1.0,0.0,1.0,47.0,0.3,115.0,8.0,1.0,1277.0,1429.0,2243.0,11.0,7.0,4.0,1.0,0.0,1.0,2.0
1617,614.0,0.0,2.9,1.0,3.0,1.0,24.0,0.2,94.0,4.0,7.0,409.0,603.0,1930.0,13.0,12.0,4.0,1.0,0.0,1.0,1.0
1618,1745.0,0.0,1.5,1.0,4.0,1.0,57.0,0.1,159.0,3.0,16.0,1164.0,1908.0,2885.0,13.0,11.0,5.0,1.0,1.0,1.0,3.0
1619,1470.0,1.0,1.7,1.0,6.0,0.0,45.0,0.1,121.0,1.0,9.0,777.0,1090.0,3259.0,10.0,1.0,14.0,1.0,0.0,1.0,3.0
1620,1992.0,1.0,0.6,1.0,11.0,0.0,2.0,0.1,141.0,1.0,14.0,649.0,895.0,3206.0,10.0,9.0,10.0,1.0,1.0,0.0,3.0
1621,1595.0,1.0,0.8,1.0,0.0,1.0,44.0,0.7,85.0,4.0,20.0,1024.0,1838.0,3881.0,14.0,10.0,9.0,1.0,0.0,1.0,3.0
1622,1960.0,1.0,2.1,0.0,1.0,0.0,7.0,0.2,165.0,7.0,9.0,868.0,877.0,3773.0,11.0,9.0,6.0,0.0,1.0,1.0,3.0
1623,1617.0,1.0,1.3,1.0,3.0,1.0,30.0,0.7,105.0,2.0,4.0,246.0,1038.0,829.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0
1624,1960.0,1.0,2.3,1.0,1.0,1.0,61.0,0.3,86.0,7.0,3.0,205.0,1299.0,3865.0,10.0,7.0,11.0,1.0,0.0,0.0,3.0
1625,1694.0,0.0,1.8,0.0,0.0,0.0,53.0,1.0,186.0,6.0,0.0,1194.0,1208.0,1653.0,7.0,5.0,6.0,1.0,0.0,0.0,2.0
1626,1650.0,0.0,2.3,0.0,0.0,1.0,38.0,0.7,89.0,1.0,1.0,773.0,881.0,324.0,14.0,10.0,2.0,1.0,1.0,1.0,0.0
1627,1174.0,1.0,0.9,0.0,7.0,0.0,30.0,1.0,147.0,4.0,20.0,744.0,1244.0,804.0,17.0,14.0,16.0,0.0,1.0,1.0,0.0
1628,1349.0,1.0,2.2,1.0,5.0,0.0,55.0,0.1,105.0,7.0,7.0,648.0,1019.0,2462.0,15.0,7.0,17.0,1.0,0.0,1.0,2.0
1629,1328.0,1.0,0.5,0.0,5.0,1.0,27.0,0.3,144.0,3.0,18.0,602.0,1156.0,2674.0,7.0,2.0,5.0,1.0,0.0,1.0,2.0
1630,775.0,1.0,2.6,0.0,0.0,0.0,30.0,0.4,189.0,7.0,10.0,561.0,1510.0,2523.0,17.0,16.0,9.0,1.0,0.0,1.0,2.0
1631,1902.0,0.0,0.5,0.0,10.0,0.0,13.0,0.2,155.0,4.0,11.0,766.0,877.0,940.0,14.0,10.0,15.0,1.0,1.0,0.0,1.0
1632,1702.0,1.0,0.5,1.0,8.0,0.0,2.0,0.6,185.0,6.0,19.0,921.0,1351.0,435.0,12.0,9.0,3.0,0.0,1.0,1.0,0.0
1633,983.0,0.0,1.8,0.0,0.0,1.0,53.0,0.9,187.0,1.0,4.0,1001.0,1176.0,1389.0,17.0,8.0,8.0,1.0,1.0,1.0,1.0
1634,1880.0,1.0,1.8,0.0,4.0,1.0,18.0,0.7,138.0,3.0,5.0,71.0,699.0,3333.0,17.0,15.0,7.0,1.0,0.0,0.0,3.0
1635,1359.0,0.0,0.6,0.0,4.0,0.0,59.0,0.3,86.0,2.0,6.0,1692.0,1902.0,3142.0,19.0,3.0,17.0,0.0,1.0,1.0,3.0
1636,1588.0,1.0,2.5,0.0,12.0,1.0,4.0,0.3,148.0,5.0,20.0,146.0,822.0,2506.0,5.0,3.0,11.0,1.0,0.0,0.0,2.0
1637,1329.0,1.0,1.7,0.0,5.0,1.0,23.0,0.6,198.0,8.0,6.0,380.0,682.0,2308.0,11.0,10.0,9.0,1.0,1.0,0.0,1.0
1638,1934.0,1.0,2.6,1.0,0.0,1.0,46.0,0.1,103.0,1.0,17.0,619.0,1299.0,2940.0,13.0,9.0,2.0,1.0,1.0,1.0,3.0
1639,1164.0,1.0,2.6,1.0,0.0,0.0,61.0,0.3,88.0,1.0,6.0,1107.0,1656.0,3859.0,11.0,10.0,17.0,0.0,1.0,0.0,3.0
1640,1125.0,1.0,2.7,0.0,10.0,0.0,23.0,0.4,117.0,1.0,14.0,774.0,939.0,1641.0,14.0,8.0,12.0,1.0,1.0,0.0,1.0
1641,1696.0,0.0,1.7,0.0,1.0,0.0,13.0,0.9,97.0,3.0,2.0,179.0,772.0,523.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0
1642,1883.0,0.0,1.6,0.0,9.0,0.0,24.0,0.1,87.0,1.0,16.0,203.0,915.0,3563.0,17.0,10.0,3.0,0.0,0.0,0.0,3.0
1643,1043.0,0.0,2.7,0.0,3.0,0.0,29.0,0.2,83.0,8.0,17.0,887.0,893.0,1183.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0
1644,582.0,0.0,0.5,0.0,8.0,0.0,32.0,0.7,107.0,3.0,11.0,1043.0,1702.0,2977.0,6.0,1.0,20.0,0.0,1.0,1.0,2.0
1645,1020.0,1.0,0.7,1.0,3.0,1.0,27.0,0.7,128.0,4.0,4.0,919.0,1482.0,3204.0,18.0,1.0,9.0,1.0,0.0,1.0,3.0
1646,1848.0,1.0,1.4,1.0,2.0,1.0,42.0,0.7,179.0,2.0,10.0,154.0,605.0,3902.0,11.0,9.0,3.0,1.0,0.0,1.0,3.0
1647,1958.0,0.0,0.5,0.0,6.0,1.0,52.0,0.4,153.0,1.0,14.0,1524.0,1848.0,3064.0,7.0,6.0,3.0,1.0,0.0,0.0,3.0
1648,1314.0,0.0,1.9,1.0,6.0,1.0,43.0,0.2,137.0,1.0,10.0,522.0,549.0,,,6.0,18.0,1.0,0.0,1.0,0.0
1649,1655.0,1.0,0.5,1.0,6.0,1.0,4.0,0.1,105.0,3.0,12.0,626.0,1348.0,673.0,10.0,3.0,12.0,1.0,0.0,0.0,0.0
1650,1089.0,1.0,0.9,1.0,12.0,1.0,2.0,0.7,145.0,5.0,15.0,636.0,1259.0,2765.0,13.0,12.0,10.0,1.0,0.0,1.0,2.0
1651,902.0,1.0,0.7,0.0,3.0,0.0,3.0,0.3,134.0,7.0,9.0,675.0,1285.0,3411.0,12.0,11.0,15.0,0.0,0.0,1.0,3.0
1652,1077.0,1.0,1.7,1.0,1.0,0.0,58.0,0.8,86.0,7.0,13.0,135.0,1892.0,3902.0,9.0,3.0,3.0,1.0,0.0,0.0,3.0
1653,843.0,0.0,1.8,1.0,0.0,0.0,16.0,0.1,166.0,5.0,6.0,981.0,1096.0,3673.0,12.0,1.0,20.0,1.0,0.0,1.0,3.0
1654,1544.0,0.0,2.3,0.0,12.0,1.0,45.0,0.1,113.0,8.0,20.0,236.0,857.0,1300.0,8.0,7.0,18.0,1.0,1.0,0.0,1.0
1655,1342.0,0.0,2.8,0.0,1.0,0.0,50.0,0.1,173.0,1.0,8.0,127.0,620.0,2644.0,7.0,2.0,11.0,0.0,1.0,1.0,2.0
1656,1179.0,1.0,2.7,0.0,12.0,0.0,5.0,0.9,,3.0,7.0,810.0,1182.0,677.0,8.0,11.0,13.0,1.0,1.0,,2.0
1657,1175.0,0.0,0.6,0.0,10.0,0.0,25.0,0.1,145.0,2.0,12.0,137.0,1501.0,3153.0,9.0,4.0,12.0,1.0,0.0,0.0,2.0
1658,1350.0,1.0,0.5,1.0,0.0,1.0,50.0,0.8,181.0,8.0,4.0,369.0,544.0,2287.0,15.0,1.0,8.0,1.0,1.0,0.0,1.0
1659,516.0,0.0,1.1,1.0,0.0,1.0,39.0,0.4,91.0,5.0,7.0,855.0,1401.0,819.0,8.0,0.0,10.0,1.0,1.0,1.0,0.0
1660,1337.0,0.0,0.5,0.0,13.0,0.0,31.0,0.8,186.0,2.0,20.0,48.0,644.0,2180.0,7.0,4.0,16.0,1.0,0.0,1.0,1.0
1661,1670.0,1.0,3.0,0.0,14.0,0.0,62.0,0.5,114.0,8.0,20.0,1117.0,1330.0,3024.0,6.0,0.0,20.0,0.0,0.0,1.0,3.0
1662,984.0,1.0,0.5,0.0,13.0,1.0,42.0,0.8,98.0,7.0,17.0,1036.0,1611.0,898.0,16.0,8.0,13.0,1.0,1.0,0.0,0.0
1663,1688.0,0.0,2.5,0.0,0.0,1.0,21.0,0.2,170.0,7.0,0.0,650.0,864.0,3984.0,17.0,14.0,8.0,1.0,1.0,1.0,3.0
1664,1765.0,0.0,1.1,0.0,3.0,0.0,11.0,0.7,87.0,2.0,7.0,835.0,1175.0,3695.0,6.0,5.0,18.0,1.0,0.0,0.0,3.0
1665,504.0,1.0,2.8,1.0,2.0,0.0,54.0,0.4,163.0,2.0,10.0,1207.0,1539.0,2378.0,17.0,11.0,2.0,1.0,0.0,0.0,2.0
1666,986.0,1.0,1.5,0.0,1.0,1.0,23.0,0.8,183.0,8.0,3.0,471.0,800.0,2385.0,16.0,9.0,19.0,1.0,0.0,0.0,1.0
1667,1954.0,0.0,0.6,1.0,8.0,0.0,7.0,0.9,126.0,3.0,9.0,673.0,690.0,3438.0,17.0,12.0,13.0,1.0,0.0,0.0,3.0
1668,1234.0,1.0,1.6,1.0,1.0,0.0,33.0,0.6,172.0,1.0,3.0,166.0,778.0,1449.0,11.0,7.0,6.0,0.0,0.0,1.0,0.0
1669,1851.0,1.0,1.9,1.0,3.0,1.0,12.0,0.9,198.0,6.0,11.0,293.0,1967.0,735.0,7.0,6.0,14.0,1.0,0.0,1.0,0.0
1670,841.0,0.0,0.5,0.0,6.0,1.0,11.0,0.3,81.0,5.0,14.0,125.0,675.0,957.0,6.0,5.0,11.0,1.0,1.0,0.0,0.0
1671,618.0,0.0,1.1,0.0,11.0,1.0,45.0,0.2,188.0,3.0,20.0,1175.0,1586.0,2339.0,19.0,2.0,10.0,1.0,1.0,0.0,2.0
1672,1062.0,0.0,1.5,0.0,3.0,0.0,45.0,0.2,151.0,3.0,4.0,798.0,1435.0,911.0,14.0,2.0,9.0,0.0,0.0,0.0,0.0
1673,1519.0,0.0,2.1,0.0,0.0,0.0,32.0,0.7,200.0,1.0,10.0,168.0,1239.0,2912.0,11.0,10.0,15.0,1.0,1.0,0.0,2.0
1674,1407.0,0.0,1.8,1.0,5.0,1.0,16.0,0.2,170.0,4.0,6.0,925.0,1206.0,1068.0,6.0,0.0,8.0,1.0,1.0,0.0,1.0
1675,1715.0,0.0,2.6,1.0,9.0,1.0,15.0,0.6,120.0,6.0,20.0,114.0,1849.0,1249.0,16.0,2.0,4.0,1.0,1.0,0.0,1.0
1676,1452.0,1.0,0.5,1.0,1.0,1.0,25.0,0.9,123.0,6.0,11.0,42.0,1040.0,2669.0,12.0,10.0,13.0,1.0,0.0,0.0,2.0
1677,1414.0,0.0,2.0,1.0,2.0,0.0,54.0,0.8,99.0,7.0,3.0,262.0,829.0,3799.0,17.0,7.0,7.0,1.0,0.0,1.0,3.0
1678,1938.0,1.0,0.5,1.0,5.0,0.0,44.0,0.5,121.0,2.0,9.0,1299.0,1935.0,3497.0,18.0,10.0,18.0,0.0,1.0,0.0,3.0
1679,1163.0,1.0,1.9,0.0,6.0,0.0,2.0,0.9,133.0,5.0,20.0,919.0,1076.0,1568.0,14.0,0.0,19.0,1.0,0.0,0.0,1.0
1680,1031.0,1.0,2.1,0.0,6.0,1.0,9.0,,101.0,4.0,8.0,230.0,1221.0,1506.0,12.0,12.0,,,1.0,0.0,2.0
1681,1665.0,1.0,0.5,0.0,3.0,1.0,60.0,0.2,194.0,6.0,18.0,1572.0,1684.0,1601.0,18.0,17.0,14.0,1.0,0.0,0.0,2.0
1682,1108.0,0.0,1.0,0.0,3.0,0.0,49.0,0.7,140.0,5.0,12.0,1298.0,1666.0,3254.0,12.0,0.0,16.0,1.0,0.0,0.0,3.0
1683,1923.0,0.0,1.3,0.0,3.0,0.0,24.0,1.0,86.0,4.0,4.0,874.0,1264.0,2479.0,9.0,2.0,15.0,1.0,1.0,0.0,2.0
1684,1564.0,0.0,1.5,1.0,1.0,0.0,42.0,0.7,108.0,2.0,2.0,1619.0,1962.0,3376.0,7.0,0.0,7.0,0.0,1.0,0.0,3.0
1685,1281.0,1.0,2.3,1.0,0.0,0.0,28.0,0.3,148.0,1.0,6.0,1285.0,1617.0,1129.0,12.0,1.0,6.0,0.0,1.0,0.0,1.0
1686,893.0,0.0,2.5,1.0,0.0,0.0,55.0,0.6,183.0,2.0,1.0,417.0,946.0,2986.0,7.0,1.0,6.0,0.0,1.0,1.0,2.0
1687,1576.0,1.0,0.9,1.0,0.0,1.0,14.0,0.4,173.0,2.0,4.0,1213.0,1386.0,3220.0,17.0,2.0,6.0,1.0,1.0,0.0,3.0
1688,1689.0,1.0,1.9,1.0,2.0,1.0,43.0,0.1,190.0,4.0,,1034.0,1331.0,2283.0,12.0,9.0,7.0,0.0,1.0,1.0,2.0
1689,1630.0,1.0,2.8,1.0,0.0,1.0,32.0,0.9,80.0,6.0,1.0,712.0,1726.0,1751.0,12.0,10.0,20.0,1.0,0.0,1.0,2.0
1690,860.0,1.0,1.3,1.0,1.0,1.0,49.0,0.7,141.0,6.0,13.0,692.0,979.0,3869.0,16.0,14.0,20.0,1.0,1.0,1.0,3.0
1691,740.0,0.0,1.8,0.0,1.0,0.0,12.0,0.2,123.0,1.0,11.0,935.0,1147.0,1105.0,7.0,6.0,19.0,0.0,1.0,1.0,0.0
1692,1447.0,0.0,0.5,0.0,3.0,0.0,40.0,0.7,184.0,2.0,5.0,963.0,1062.0,471.0,8.0,4.0,20.0,0.0,0.0,1.0,0.0
1693,1242.0,0.0,1.1,1.0,0.0,0.0,10.0,0.6,165.0,2.0,1.0,459.0,1225.0,1050.0,11.0,1.0,4.0,1.0,0.0,1.0,0.0
1694,869.0,1.0,1.0,0.0,7.0,1.0,57.0,0.6,118.0,1.0,15.0,1243.0,1584.0,2727.0,13.0,3.0,8.0,1.0,0.0,0.0,2.0
1695,731.0,1.0,0.5,1.0,0.0,1.0,28.0,0.5,130.0,8.0,0.0,424.0,1032.0,1774.0,12.0,8.0,10.0,1.0,0.0,0.0,1.0
1696,781.0,1.0,1.3,1.0,1.0,0.0,64.0,0.2,88.0,2.0,7.0,368.0,607.0,3862.0,17.0,10.0,9.0,0.0,0.0,0.0,3.0
1697,561.0,1.0,1.0,0.0,0.0,0.0,11.0,0.1,163.0,8.0,10.0,492.0,1176.0,3421.0,16.0,2.0,5.0,1.0,1.0,1.0,2.0
1698,1081.0,1.0,1.9,1.0,13.0,1.0,42.0,0.1,101.0,7.0,17.0,83.0,816.0,2456.0,7.0,4.0,7.0,1.0,0.0,0.0,1.0
1699,904.0,1.0,1.2,1.0,10.0,1.0,31.0,0.8,112.0,3.0,11.0,657.0,1014.0,2814.0,13.0,3.0,19.0,1.0,0.0,0.0,2.0
1700,1808.0,1.0,0.5,1.0,1.0,0.0,31.0,0.5,92.0,2.0,16.0,714.0,1208.0,2736.0,9.0,1.0,8.0,0.0,0.0,1.0,3.0
1701,1157.0,1.0,0.8,0.0,7.0,0.0,27.0,0.1,88.0,8.0,8.0,1694.0,1798.0,2885.0,8.0,4.0,2.0,1.0,0.0,1.0,3.0
1702,742.0,0.0,2.2,1.0,4.0,0.0,56.0,0.2,190.0,7.0,14.0,577.0,1359.0,3557.0,16.0,11.0,12.0,0.0,1.0,1.0,3.0
1703,1923.0,0.0,1.0,1.0,5.0,1.0,14.0,0.9,154.0,4.0,6.0,15.0,525.0,2519.0,13.0,0.0,16.0,1.0,0.0,1.0,2.0
1704,1092.0,0.0,2.7,1.0,8.0,0.0,45.0,0.8,185.0,1.0,10.0,1404.0,1424.0,1303.0,12.0,3.0,20.0,0.0,1.0,1.0,1.0
1705,1402.0,1.0,0.6,1.0,3.0,0.0,46.0,0.3,87.0,7.0,12.0,1081.0,1767.0,347.0,17.0,0.0,12.0,1.0,0.0,1.0,0.0
1706,696.0,1.0,2.4,0.0,11.0,1.0,35.0,0.2,103.0,3.0,13.0,533.0,797.0,2022.0,14.0,11.0,4.0,1.0,0.0,1.0,1.0
1707,1011.0,0.0,1.1,0.0,4.0,1.0,36.0,0.2,131.0,7.0,18.0,481.0,749.0,2261.0,7.0,6.0,16.0,1.0,1.0,1.0,1.0
1708,864.0,0.0,1.6,1.0,0.0,1.0,53.0,0.3,88.0,6.0,1.0,262.0,1436.0,493.0,18.0,9.0,10.0,1.0,1.0,0.0,0.0
1709,1331.0,1.0,1.6,0.0,0.0,0.0,16.0,0.5,165.0,2.0,7.0,1109.0,1226.0,1026.0,13.0,5.0,20.0,1.0,0.0,1.0,1.0
1710,875.0,1.0,0.7,1.0,1.0,0.0,30.0,0.7,146.0,8.0,8.0,469.0,853.0,702.0,19.0,15.0,15.0,1.0,1.0,1.0,0.0
1711,1566.0,1.0,1.3,,9.0,1.0,11.0,0.5,167.0,5.0,18.0,1040.0,,3507.0,10.0,,10.0,1.0,0.0,0.0,2.0
1712,511.0,0.0,0.7,1.0,1.0,1.0,52.0,0.7,180.0,2.0,10.0,24.0,759.0,3865.0,8.0,3.0,7.0,1.0,0.0,1.0,2.0
1713,1790.0,0.0,2.5,1.0,9.0,0.0,2.0,0.1,184.0,1.0,14.0,622.0,792.0,1366.0,7.0,0.0,20.0,1.0,1.0,1.0,1.0
1714,1052.0,0.0,0.9,0.0,1.0,0.0,6.0,0.8,195.0,4.0,16.0,1191.0,1839.0,552.0,6.0,1.0,11.0,0.0,0.0,1.0,0.0
1715,1537.0,1.0,2.5,0.0,4.0,1.0,43.0,0.3,137.0,1.0,5.0,839.0,1131.0,3685.0,18.0,17.0,17.0,1.0,1.0,1.0,3.0
1716,772.0,0.0,1.0,1.0,0.0,1.0,23.0,0.6,97.0,7.0,11.0,317.0,1805.0,2782.0,7.0,0.0,17.0,1.0,0.0,0.0,2.0
1717,909.0,1.0,0.5,1.0,9.0,0.0,30.0,0.4,97.0,3.0,10.0,290.0,773.0,594.0,12.0,0.0,4.0,1.0,1.0,1.0,0.0
1718,651.0,1.0,0.8,1.0,2.0,1.0,63.0,0.2,176.0,5.0,4.0,548.0,858.0,2244.0,14.0,9.0,19.0,1.0,1.0,0.0,1.0
1719,1157.0,1.0,1.2,1.0,4.0,0.0,23.0,0.2,136.0,8.0,10.0,972.0,1613.0,2857.0,7.0,,3.0,1.0,1.0,,2.0
1720,1366.0,1.0,1.7,1.0,5.0,1.0,53.0,0.2,161.0,5.0,9.0,647.0,1876.0,3869.0,17.0,5.0,14.0,1.0,0.0,1.0,3.0
1721,586.0,1.0,2.6,1.0,6.0,1.0,26.0,0.9,,4.0,12.0,1247.0,1409.0,2518.0,,1.0,10.0,0.0,0.0,0.0,1.0
1722,1236.0,1.0,2.8,0.0,6.0,1.0,32.0,0.3,143.0,4.0,18.0,492.0,1403.0,942.0,16.0,12.0,14.0,1.0,1.0,1.0,0.0
1723,1841.0,1.0,1.3,1.0,6.0,0.0,14.0,0.6,167.0,8.0,8.0,593.0,672.0,2304.0,7.0,1.0,18.0,0.0,0.0,1.0,2.0
1724,648.0,1.0,0.5,1.0,9.0,1.0,54.0,0.4,109.0,5.0,20.0,1153.0,1817.0,3124.0,5.0,0.0,13.0,1.0,0.0,0.0,3.0
1725,1882.0,0.0,2.0,0.0,11.0,1.0,44.0,0.8,113.0,8.0,19.0,4.0,743.0,3579.0,19.0,8.0,20.0,1.0,1.0,0.0,3.0
1726,772.0,1.0,1.2,1.0,7.0,1.0,8.0,0.6,134.0,7.0,8.0,552.0,1802.0,422.0,7.0,6.0,15.0,1.0,0.0,0.0,0.0
1727,852.0,1.0,1.6,1.0,6.0,1.0,54.0,0.4,147.0,5.0,7.0,538.0,730.0,1275.0,13.0,7.0,12.0,1.0,0.0,1.0,0.0
1728,641.0,1.0,1.1,0.0,0.0,1.0,7.0,0.9,192.0,1.0,3.0,417.0,759.0,3595.0,7.0,5.0,19.0,1.0,1.0,1.0,2.0
1729,1620.0,1.0,2.2,1.0,0.0,1.0,30.0,0.2,185.0,3.0,3.0,832.0,1033.0,606.0,6.0,0.0,18.0,1.0,0.0,0.0,0.0
1730,852.0,0.0,1.8,1.0,5.0,1.0,8.0,0.8,160.0,5.0,9.0,683.0,1349.0,315.0,7.0,6.0,20.0,1.0,0.0,0.0,0.0
1731,1707.0,0.0,1.4,0.0,0.0,0.0,41.0,0.8,80.0,7.0,2.0,1331.0,1388.0,1774.0,12.0,0.0,10.0,0.0,0.0,0.0,2.0
1732,1883.0,1.0,2.7,1.0,6.0,1.0,30.0,0.5,95.0,2.0,10.0,531.0,791.0,3724.0,16.0,15.0,20.0,1.0,1.0,1.0,3.0
1733,1564.0,0.0,1.4,0.0,5.0,1.0,26.0,0.1,129.0,6.0,16.0,117.0,1115.0,3742.0,13.0,3.0,13.0,1.0,1.0,0.0,3.0
1734,1807.0,1.0,2.9,0.0,0.0,0.0,16.0,0.2,125.0,3.0,0.0,1221.0,1415.0,2921.0,8.0,5.0,17.0,0.0,1.0,0.0,3.0
1735,1485.0,1.0,0.9,1.0,0.0,1.0,28.0,0.8,158.0,5.0,1.0,371.0,1023.0,3241.0,14.0,11.0,11.0,1.0,1.0,0.0,3.0
1736,1180.0,,2.0,0.0,6.0,0.0,18.0,0.2,142.0,4.0,10.0,604.0,1699.0,781.0,17.0,1.0,19.0,0.0,1.0,0.0,2.0
1737,1836.0,1.0,2.1,1.0,0.0,1.0,30.0,0.2,184.0,7.0,15.0,276.0,1230.0,3072.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0
1738,683.0,1.0,2.1,0.0,7.0,0.0,30.0,0.1,197.0,7.0,8.0,927.0,1135.0,2066.0,9.0,0.0,15.0,0.0,0.0,0.0,1.0
1739,1968.0,0.0,0.9,0.0,0.0,0.0,22.0,0.8,115.0,3.0,7.0,861.0,1259.0,2323.0,9.0,8.0,7.0,0.0,0.0,1.0,2.0
1740,1374.0,1.0,2.6,,2.0,1.0,20.0,0.7,158.0,2.0,8.0,1473.0,1054.0,2236.0,12.0,6.0,14.0,0.0,0.0,0.0,1.0
1741,825.0,0.0,0.5,1.0,0.0,1.0,23.0,0.1,86.0,2.0,0.0,206.0,1917.0,3278.0,8.0,6.0,2.0,1.0,0.0,1.0,3.0
1742,615.0,1.0,0.5,1.0,7.0,0.0,58.0,0.5,130.0,5.0,8.0,1021.0,1958.0,1906.0,14.0,5.0,5.0,1.0,0.0,0.0,1.0
1743,1524.0,0.0,2.6,1.0,5.0,0.0,57.0,0.5,124.0,2.0,12.0,629.0,635.0,947.0,11.0,4.0,16.0,0.0,1.0,1.0,0.0
1744,689.0,0.0,2.9,1.0,3.0,1.0,7.0,0.8,147.0,2.0,6.0,487.0,722.0,1241.0,9.0,0.0,16.0,1.0,0.0,0.0,0.0
1745,1770.0,1.0,2.3,0.0,0.0,0.0,9.0,0.6,183.0,6.0,5.0,1098.0,1373.0,3785.0,13.0,10.0,14.0,1.0,0.0,1.0,3.0
1746,1777.0,0.0,2.2,1.0,0.0,0.0,15.0,0.2,100.0,4.0,7.0,553.0,874.0,1552.0,10.0,8.0,10.0,1.0,1.0,0.0,1.0
1747,1154.0,0.0,1.1,1.0,2.0,1.0,5.0,0.2,98.0,1.0,13.0,539.0,1240.0,1470.0,12.0,0.0,12.0,1.0,0.0,0.0,1.0
1748,733.0,1.0,0.6,1.0,0.0,0.0,63.0,0.3,105.0,7.0,10.0,950.0,1739.0,984.0,17.0,4.0,9.0,1.0,0.0,1.0,0.0
1749,1905.0,0.0,0.6,1.0,9.0,1.0,36.0,0.4,119.0,3.0,20.0,825.0,1542.0,1287.0,13.0,4.0,16.0,1.0,0.0,0.0,1.0
1750,583.0,1.0,0.9,1.0,1.0,0.0,51.0,0.9,88.0,8.0,2.0,1658.0,1794.0,1799.0,16.0,9.0,7.0,0.0,1.0,0.0,1.0
1751,1987.0,1.0,0.5,0.0,3.0,1.0,53.0,1.0,181.0,3.0,7.0,1052.0,1516.0,3117.0,18.0,5.0,8.0,1.0,1.0,1.0,3.0
1752,1547.0,0.0,2.9,1.0,6.0,0.0,45.0,0.7,166.0,2.0,8.0,583.0,590.0,505.0,12.0,2.0,3.0,0.0,1.0,1.0,0.0
1753,1918.0,0.0,2.8,0.0,1.0,0.0,22.0,0.3,139.0,1.0,5.0,381.0,1203.0,1369.0,9.0,6.0,6.0,0.0,1.0,1.0,1.0
1754,1313.0,1.0,1.8,1.0,4.0,0.0,9.0,0.4,105.0,1.0,6.0,416.0,1308.0,3791.0,11.0,10.0,6.0,0.0,1.0,1.0,3.0
1755,1478.0,1.0,0.8,1.0,12.0,0.0,48.0,0.7,99.0,5.0,17.0,694.0,882.0,1141.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0
1756,551.0,1.0,2.8,0.0,0.0,1.0,54.0,0.1,172.0,7.0,15.0,169.0,1916.0,1414.0,6.0,1.0,19.0,1.0,0.0,1.0,0.0
1757,1191.0,0.0,1.3,1.0,16.0,1.0,26.0,0.8,84.0,1.0,20.0,681.0,683.0,1604.0,14.0,3.0,9.0,1.0,0.0,1.0,1.0
1758,1464.0,0.0,0.5,1.0,0.0,1.0,17.0,0.7,153.0,6.0,8.0,418.0,1341.0,1277.0,13.0,6.0,19.0,1.0,0.0,0.0,1.0
1759,633.0,1.0,2.2,0.0,0.0,1.0,49.0,0.1,139.0,8.0,1.0,529.0,1009.0,3560.0,11.0,1.0,16.0,1.0,1.0,1.0,2.0
1760,1538.0,1.0,2.3,0.0,6.0,1.0,13.0,0.2,121.0,7.0,7.0,567.0,986.0,1494.0,18.0,10.0,12.0,1.0,1.0,1.0,1.0
1761,1185.0,0.0,1.9,0.0,0.0,0.0,31.0,0.4,152.0,8.0,7.0,837.0,1642.0,2447.0,16.0,2.0,3.0,1.0,1.0,1.0,2.0
1762,1949.0,0.0,1.3,1.0,0.0,0.0,23.0,0.1,101.0,5.0,1.0,839.0,1136.0,2478.0,14.0,8.0,20.0,1.0,0.0,0.0,3.0
1763,1845.0,1.0,0.5,1.0,10.0,0.0,61.0,0.3,96.0,1.0,12.0,292.0,695.0,1731.0,9.0,5.0,6.0,0.0,0.0,0.0,1.0
1764,1788.0,1.0,0.5,1.0,15.0,1.0,2.0,0.3,150.0,6.0,20.0,472.0,1073.0,2655.0,12.0,2.0,4.0,1.0,0.0,1.0,2.0
1765,1807.0,0.0,0.8,1.0,0.0,1.0,38.0,0.2,97.0,8.0,0.0,1332.0,1814.0,1069.0,7.0,6.0,7.0,1.0,0.0,0.0,1.0
1766,1880.0,0.0,0.5,0.0,0.0,1.0,7.0,0.6,104.0,4.0,1.0,890.0,1019.0,2968.0,9.0,0.0,3.0,1.0,1.0,0.0,3.0
1767,973.0,1.0,1.5,0.0,5.0,1.0,57.0,0.2,190.0,7.0,16.0,457.0,1816.0,2977.0,6.0,4.0,2.0,1.0,0.0,0.0,2.0
1768,826.0,1.0,2.4,1.0,14.0,1.0,57.0,0.6,117.0,2.0,17.0,1077.0,1183.0,1907.0,15.0,14.0,5.0,1.0,0.0,0.0,1.0
1769,1034.0,0.0,2.6,1.0,2.0,1.0,45.0,0.3,190.0,3.0,4.0,182.0,1293.0,969.0,15.0,1.0,7.0,1.0,0.0,0.0,0.0
1770,1110.0,0.0,0.6,0.0,1.0,0.0,42.0,0.9,192.0,5.0,2.0,1179.0,1262.0,456.0,12.0,8.0,18.0,1.0,1.0,0.0,0.0
1771,1712.0,0.0,1.8,,4.0,0.0,35.0,0.8,155.0,6.0,8.0,1096.0,1885.0,2533.0,11.0,9.0,7.0,1.0,1.0,0.0,1.0
